rank,isbn13,2세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
33,9788927198482,337,0.975,41.7,90.4,베베의 식사 시간 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1065
34,9788927191124,376,0.959,42.4,90.4,도토리가 없잖아 ,글: 마베 가요 ;옮김: 이정현,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1396
35,9788927198499,339,0.974,41.7,90.4,베베와 아기 고양이 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1021
36,9788967491819,323,0.98,41.3,90.4,소리치면 안 돼! :바른 생활 그림책 ,글: 마이클 달 ;옮김: 공상공장,키즈엠,2014,1~3세,2,대칭,False,1507
37,9791159421600,391,0.951,42.7,90.3,추피는 먹는걸 너무 좋아해요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1850
38,9788927191094,326,0.977,41.4,90.3,하나씩 하나씩 ,글: 야기타 요시코 ;옮김: 안지윤,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1171
39,9788901153445,387,0.952,42.6,90.3,커다란 알 하나 ,글·그림: 최숙희,웅진씽크빅,2013,2~3세,2,더 큰 아이 쪽으로 넓음,False,2916
40,9788927198512,316,0.981,41.2,90.2,동물원에 가요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,910
41,9788949180885,303,0.986,40.9,90.2,누가 숨겼지?,고미 타로 글·그림;김난주 옮김,비룡소,2002,1~3세,2,대칭,True,1356
42,9788927191131,335,0.971,41.6,90.2,"곰아, 괜찮아? ",글·그림: 리자 브뤼망 ;옮김: 박정연,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1231
43,9788927191056,341,0.967,41.7,90.1,동물 도미노 ,글·그림: 야노 아케미 ;옮김: 이정현,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1396
44,9788927198567,330,0.972,41.5,90.1,식당에 갔어요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1040
45,9788927198710,329,0.972,41.5,90.1,마트에 갔어요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1064
46,9788943305451,278,0.996,40.3,90.1,"응가하자, 끙끙",최민오 지음,보림출판사,2004,1~3세,2,대칭,True,1327
47,9788927198413,347,0.964,41.9,90.0,바다가 좋아요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1147
48,9791158360108,271,0.998,40.1,90.0,코코코 ,한은영 글·그림,책읽는곰,2015,1~3세,2,대칭,True,1302
49,9788927198697,344,0.963,41.8,90.0,혼자 옷을 입어요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,966
50,9788955822939,441,0.927,43.6,89.9,팬티를 입었어요 ,히로카와 사에코 글·그림 ;이기웅 옮김,길벗어린이,2014,2~3세,2,더 큰 아이 쪽으로 넓음,True,1907
51,9788958280798,646,0.873,46.3,89.9,누구 엉덩이? ,글: 김정희 ;그림: 김유대,사계절,2016,1~3세,1,더 큰 아이 쪽으로 넓음,True,7203
52,9788927198598,347,0.961,41.9,89.9,친구가 놀러 왔어요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1059
53,9791187616702,314,0.976,41.1,89.9,여기에 쉬할래? ,지은이: 파울린느 아우드,북핀,2019,1~3세,2,대칭,True,1007
54,9788991963870,285,0.989,40.5,89.9,"응가, 뿌지직 뽕! ",행복의나무 글 ;이정은 그림,큰북작은북,2010,2~3세,2,대칭,True,1026
55,9791159421570,387,0.945,42.6,89.9,추피는 잠이 오지 않아요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1766
56,9788901163154,391,0.943,42.7,89.9,행복한 ㄱㄴㄷ ,글·그림: 최숙희,웅진씽크빅,2014,2~4세,2,더 큰 아이 쪽으로 넓음,False,3682
57,9788955825763,373,0.949,42.4,89.8,"응가, 안녕! ",유애순 글 ;권사우 그림,길벗어린이,2020,1~3세,2,대칭,True,1218
58,9788927198529,315,0.973,41.2,89.8,베베의 목욕 시간 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1024
59,9788927198635,342,0.959,41.8,89.7,사이좋게 놀아요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1026
60,9788962478358,447,0.919,43.7,89.6,"탈것들아, 고마워! ",글·그림: 김현,스콜라,2017,1~3세,1,더 큰 아이 쪽으로 넓음,False,1602
61,9788927198406,330,0.962,41.5,89.6,동물 농장에 가요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,938
62,9788927198390,331,0.961,41.5,89.6,생일 축하해요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1050
63,9791159421624,388,0.938,42.7,89.5,추피는 비오는게 좋아요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1593
64,9788927198703,319,0.965,41.3,89.5,엄마 사랑해요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1063
65,9791159421853,348,0.953,41.9,89.5,추피가 해수욕을 해요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1411
66,9791187517122,257,0.995,39.7,89.5,토끼를 달래 줘! ,글·그림: 외르크 뮐레 ;옮긴이: 유혜자,한울림어린이,2017,1~3세,2,대칭,True,1308
67,9788901204765,259,0.992,39.8,89.4,잠 온다 ,글: 이상교 ;그림: 김효은,웅진씽크빅,2015,1~3세,2,대칭,False,1325
68,9788927198758,318,0.962,41.2,89.4,베베는 자기 싫어요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,999
69,9788927198543,318,0.962,41.2,89.3,깜깜한 건 무서워요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,989
70,9788927196303,302,0.969,40.9,89.3,"톡톡톡, 괜찮아? ",글·그림: 시모카와라 유미 ;옮김: 조은숙,그레이트 Books(그레이트북스),2020,2~3세,2,더 큰 아이 쪽으로 넓음,False,1055
71,9788949181561,276,0.981,40.2,89.3,난 자동차가 참 좋아 ,글쓴이: 마거릿 와이즈 브라운 ;그린이: 김진화,비룡소,2011,1~3세,2,대칭,False,1226
72,9788927198765,315,0.962,41.2,89.2,아빠 사랑해요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1040
73,9788927191209,343,0.949,41.8,89.2,"내 거야, 내 거! ",글: 알렉스 잉글리시 ;옮김: 이승숙,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1405
74,9788967491017,270,0.982,40.1,89.2,"포티, 기저귀는 이제 그만! ",글: 마이클 달 ;옮김: 초록색연필,키즈엠,2013,2~3세,2,대칭,False,934
75,9791159421594,358,0.942,42.1,89.2,추피가 자전거를 타요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1635
76,9788998465964,249,0.993,39.5,89.1,토끼를 씻겨 줘! ,글·그림: 외르크 뮐레 ;옮긴이: 유혜자,한울림어린이,2016,1~3세,2,대칭,True,1155
77,9791159421983,357,0.941,42.1,89.1,추피는 갈레트 과자를 좋아해요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1314
78,9788927198420,308,0.962,41.0,89.1,베베와 꼬마 음악대 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,932
79,9791159421617,394,0.926,42.8,89.1,추피가 화났어요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1763
80,9788927198666,317,0.957,41.2,89.1,수영장에서 놀아요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1090
81,9791159421914,362,0.937,42.2,89.0,추피가 슈퍼마켓에서 엄마를 잃어버렸어요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1472
82,9788927198772,234,0.999,39.0,89.0,색깔을 알아요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트북스(그레이트 Books),2021,1~3세,2,대칭,False,588
83,9788927191117,368,0.934,42.3,89.0,팬티를 입을 수 있니? ,글·그림: 미야노 사토코 ;옮김: 조은숙,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1507
84,9788927196327,262,0.982,39.9,88.9,앙앙의 턱받이 ,글·그림: 다나카 유카 ;옮김: 안지윤,그레이트 Books(그레이트북스),2020,2~3세,2,대칭,False,791
85,9788995516249,369,0.932,42.3,88.9,우리 엄마 어디 있어요?,기도 반 게네흐텐 글·그림;서남희 옮김,한울림어린이,2004,2~4세,2,더 큰 아이 쪽으로 넓음,True,2618
86,9788927198611,275,0.974,40.2,88.9,병원에 간 베베 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,912
87,9791159421761,363,0.933,42.2,88.8,추피가 동물원에 놀러 갔어요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1635
88,9788967491390,277,0.972,40.2,88.8,밀면 안 돼! :바른생활 그림책 ,글: 마이클 달 ;옮김: 공상공장,키즈엠,2013,1~3세,2,더 큰 아이 쪽으로 넓음,False,1442
89,9788927196310,260,0.98,39.8,88.8,동물 도미노 ,글·그림: 야노 아케미 ;옮김: 이정현,그레이트 Books(그레이트북스),c202,2~3세,2,대칭,False,947
90,9788949194455,231,0.997,38.9,88.8,고맙습니다! ,기요노 사치코 글·그림 ;고향옥 옮김,비룡소,2011,1~3세,2,대칭,False,1182
91,9788927198796,242,0.989,39.3,88.7,숫자를 세요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트북스(그레이트 Books),2021,2~3세,2,대칭,False,549
92,9788927198659,323,0.947,41.3,88.7,베베는 싫다고만 해요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1036
93,9788949194479,249,0.984,39.5,88.7,혼자서 쉬해요 ,기요노 사치코 글·그림 ;고향옥 옮김,비룡소,2011,1~3세,2,대칭,False,1237
94,9788927191230,308,0.952,41.0,88.6,자전거를 탄 곰 ,글·그림: 한나 쇼 ;옮김: 문양미,그레이트 Books(그레이트북스),[201,2~3세,2,더 큰 아이 쪽으로 넓음,False,1387
95,9788927198789,232,0.992,39.0,88.6,반대말을 말해요 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트북스(그레이트 Books),2021,1~3세,2,대칭,False,597
96,9788949181448,358,0.93,42.1,88.6,(소리치자) 가나다 ,박정선 기획·구성 ;백은희 그림,비룡소,2007,2~4세,2,더 큰 아이 쪽으로 넓음,True,4337
97,9788927198383,306,0.952,41.0,88.6,베베의 새 자전거 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1035
98,9791159421747,364,0.927,42.2,88.6,추피의 생일이에요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1581
99,9788927198741,315,0.946,41.2,88.5,맛있는 급식 시간 ,글: 나디아 베르칸 ;옮김: 박정연,그레이트 Books(그레이트북스),2021,2~3세,2,더 큰 아이 쪽으로 넓음,False,1021
100,9791159421563,386,0.916,42.6,88.4,추피는 빌려주는 것이 싫대요,무지개출판편집부,,2017,2~3세,2,더 큰 아이 쪽으로 넓음,False,1949
