rank,isbn13,9세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
36,9791164136032,9002,0.936,45.9,92.7,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,45675
37,9788928318049,7433,0.967,44.3,92.7,걱정 세탁소 :걱정을 세탁해 드립니다! ,홍민정 글 ;김도아 그림,좋은책신사고 좋은책어린이,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,30495
38,9788952773104,8820,0.939,45.7,92.7,13층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,8~12세,9,더 큰 아이 쪽으로 넓음,False,48699
39,9791158681647,6554,0.986,43.3,92.6,(읽으면서 바로 써먹는) 어린이 맞춤법 ,글·그림: 한날,파란정원,2019,8~11세,9,대칭,False,29885
40,9791164137121,8989,0.933,45.9,92.5,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,44594
41,9788928315321,6126,0.994,42.8,92.5,월화수토토토일 ,신채연 글 ;신민재 그림,좋은책신사고 좋은책어린이,2015,8~10세,9,대칭,False,24858
42,9791164134649,8428,0.939,45.3,92.3,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,41840
43,9788934993483,9564,0.918,46.4,92.3,(내 멋대로) 친구 뽑기 ,최은옥 글 ;김무연 그림,김영사,2016,9~11세,9,더 큰 아이 쪽으로 넓음,False,42044
44,9788934989257,7012,0.967,43.9,92.2,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,8~11세,9,대칭,True,36492
45,9791164136438,5884,0.995,42.5,92.2,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,34239
46,9788936451332,7541,0.955,44.5,92.2,엄마 사용법 :김성진 동화 ,지은이: 김성진 ;그린이: 김중석,창비,2012,8~11세,9,더 큰 아이 쪽으로 넓음,False,27303
47,9791196025809,11509,0.886,47.9,92.2,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9~12세,11,더 어린 아이부터 봄,False,60137
48,9788950976118,8048,0.944,45.0,92.2,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,41147
49,9788954644310,6387,0.98,43.1,92.1,쿵푸 아니고 똥푸 ,차영아 글 ;한지선 그림,문학동네,2017,8~11세,9,대칭,False,25003
50,9788936448011,7384,0.956,44.3,92.1,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,38294
51,9788934969952,7144,0.959,44.0,92.0,책 먹는 여우와 이야기 도둑 :《책 먹는 여우》두 번째 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,2015,7~10세,9,대칭,False,39503
52,9788959777273,5534,0.999,42.0,91.9,엄마~ 5분만~ ,노경실 글 ;최정인 그림,좋은책신사고 좋은책어린이,2009,8~10세,9,대칭,False,23841
53,9788950974329,7839,0.943,44.8,91.9,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,40230
54,9788950973353,7697,0.946,44.6,91.9,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,39821
55,9791196025861,10949,0.889,47.4,91.9,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9~12세,9,더 큰 아이 쪽으로 넓음,False,57597
56,9791164137923,8279,0.934,45.2,91.9,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,41521
57,9791158681531,6682,0.966,43.5,91.8,(읽으면서 바로 써먹는) 어린이 고사성어 ,글·그림: 한날,파란정원,2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,31348
58,9788934980254,6812,0.963,43.6,91.8,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,8~11세,9,더 큰 아이 쪽으로 넓음,True,35583
59,9791185564333,5955,0.984,42.6,91.8,겁보 만보 ,김유 글 ;최미란 그림,책읽는곰,2015,8~10세,9,대칭,False,19589
60,9788928307012,5717,0.99,42.2,91.7,사람 빌려 주는 도서관 ,박정애 글 ;서영경 그림,좋은책신사고 좋은책어린이,2012,8~10세,9,대칭,False,21888
61,9788970947273,10687,0.888,47.3,91.7,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,2014,5~9세,9,더 어린 아이부터 봄,True,31510
62,9791164135738,5748,0.988,42.3,91.7,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,34366
63,9791158681487,5941,0.982,42.5,91.6,(읽으면서 바로 써먹는) 어린이 관용구 ,글·그림: 한날,파란정원,2018,8~11세,9,대칭,False,27938
64,9791164138425,5272,1.0,41.6,91.6,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,31151
65,9791158681609,5543,0.992,42.0,91.6,(읽으면서 바로 써먹는) 어린이 퀴즈 ,글·그림: 한날,파란정원,2019,8~11세,9,대칭,False,26111
66,9788928302765,5322,0.997,41.6,91.5,용돈 지갑에 구멍났나? ,고수산나 글 ;김미연 그림,좋은책신사고 좋은책어린이,2011,8~10세,9,대칭,False,21886
67,9788950977405,7668,0.938,44.6,91.5,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,39372
68,9791164137435,5487,0.992,41.9,91.5,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,32905
69,9788952781505,8152,0.927,45.1,91.4,26층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,8~12세,9,더 큰 아이 쪽으로 넓음,False,43468
70,9788928315659,6793,0.956,43.6,91.4,엄마 출입 금지! ,홍기운 글 ;김재희 그림,좋은책신사고 좋은책어린이,2016,8~11세,9,더 큰 아이 쪽으로 넓음,False,27839
71,9788954623742,6955,0.951,43.8,91.4,"얘야, 아무개야, 거시기야! ",천효정 글 ;최미란 그림,문학동네,2014,8~11세,9,더 큰 아이 쪽으로 넓음,False,23319
72,9788928307326,7186,0.946,44.1,91.3,엄마는 게임 수업 중 ,박현숙 글 ;이상규 그림,좋은책신사고 좋은책어린이,2013,8~11세,9,더 큰 아이 쪽으로 넓음,False,29166
73,9791164139897,8489,0.918,45.4,91.3,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8~11세,9,더 큰 아이 쪽으로 넓음,True,43461
74,9788950978358,7473,0.937,44.4,91.2,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,37669
75,9791164135158,8134,0.924,45.1,91.2,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,39793
76,9791164137176,6817,0.95,43.6,91.1,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,34963
77,9788928315666,5460,0.986,41.9,91.1,인기 짱 비법서 ,최은옥 글 ;안은진 그림,좋은책신사고 좋은책어린이,2016,8~10세,9,대칭,False,22033
78,9788928307357,5611,0.98,42.1,91.1,"아드님, 안녕하세요 ",강민경 글 ;이영림 그림,좋은책신사고 좋은책어린이,2013,8~10세,9,대칭,False,18852
79,9791162335901,5712,0.977,42.2,91.1,수학 탐정스,조인하 글 ;조승연 그림,미래엔,2018,8~11세,9,대칭,False,25627
80,9788934993711,8123,0.92,45.0,91.1,내 멋대로 아빠 뽑기 ,최은옥 글 ;김무연 그림,김영사,2017,9~11세,9,더 큰 아이 쪽으로 넓음,False,35533
81,9788950983680,5265,0.99,41.6,91.1,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,7~11세,9,대칭,False,28075
82,9788928302970,5190,0.992,41.4,91.0,아빠의 일기장 ,유지은 글 ;조현숙 그림,좋은책신사고 좋은책어린이,2012,8~10세,9,대칭,False,20432
83,9791164139750,4967,0.999,41.1,91.0,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,28856
84,9788950983697,5241,0.989,41.5,91.0,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,7~11세,9,대칭,False,27321
85,9791130637594,6886,0.945,43.7,91.0,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,8~11세,9,더 큰 아이 쪽으로 넓음,True,34773
86,9791168411029,4931,0.998,41.0,91.0,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,28819
87,9788928307050,4879,1.0,40.9,90.9,칭찬 한 봉지 ,정진 글 ;소노수정 그림,좋은책신사고 좋은책어린이,2012,8~10세,9,대칭,False,20394
88,9788928315864,5032,0.994,41.2,90.9,초딩의 품격 ,홍민정 글 ;최미란 그림,좋은책신사고 좋은책어린이,2017,8~10세,9,대칭,False,20369
89,9791190409124,6008,0.965,42.6,90.9,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,2021,8~11세,9,더 큰 아이 쪽으로 넓음,False,30612
90,9791164138982,7767,0.923,44.7,90.8,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,38756
91,9788952781598,7915,0.919,44.8,90.8,39층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,8~12세,9,더 큰 아이 쪽으로 넓음,False,42230
92,9788950983703,5001,0.992,41.1,90.7,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,2019,7~11세,9,대칭,False,25974
93,9788950979317,7147,0.934,44.0,90.7,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2018,8~11세,9,더 큰 아이 쪽으로 넓음,False,36620
94,9791168411685,8552,0.905,45.5,90.7,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,9~12세,9,더 큰 아이 쪽으로 넓음,True,42027
95,9791196025847,11035,0.864,47.5,90.7,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9~12세,11,더 어린 아이부터 봄,False,56884
96,9791190786508,5469,0.977,41.9,90.7,천하무적 개냥이 수사대,이승민 글 ;하민석 그림,위즈덤하우스,2020,8~11세,9,대칭,False,27671
97,9788954623759,5586,0.973,42.0,90.7,삼백이는 모르는 삼백이 이야기 ,천효정 글 ;최미란 그림,문학동네,2014,8~11세,9,더 큰 아이 쪽으로 넓음,False,19180
98,9791130679990,5094,0.987,41.3,90.6,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,2022,7~11세,9,대칭,False,25738
99,9788928307692,5340,0.978,41.7,90.6,여자애들은 왜? ,원유순 글 ;강윤정 그림,좋은책신사고 좋은책어린이,2013,8~10세,9,대칭,False,21067
100,9791164137879,6636,0.943,43.4,90.6,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,32683
