rank,isbn13,4세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
43,9788953588288,1548,0.997,43.6,93.4,구름빵 약속은 지켜야 해 ,"글·그림: GIMC,김향수",한솔교육,2013,3~6세,3,더 큰 아이 쪽으로 넓음,False,11399
44,9788956187372,2554,0.938,46.6,93.4,고구마구마 ,지은이: 사이다,반달,2017,3~8세,4,더 큰 아이 쪽으로 넓음,True,28901
45,9791158361365,2652,0.933,46.8,93.4,나는 개다 ,백희나,책읽는곰,2019,3~7세,4,더 큰 아이 쪽으로 넓음,True,30367
46,9791158360955,1666,0.988,44.0,93.4,마음아 안녕 :최숙희 그림책 ,최숙희 글·그림,책읽는곰,2018,2~5세,4,대칭,True,12945
47,9788953583979,1585,0.994,43.7,93.4,구름빵 꿈이 너무 많아 ,"글·그림: GIMC,김향수",한솔교육,2012,3~6세,4,대칭,False,12581
48,9788901157344,1508,0.999,43.4,93.4,어떡하지? ,글·그림: 앤서니 브라운 ;옮김: 홍연미,웅진씽크빅,2013,2~6세,4,대칭,False,13989
49,9788953588271,1508,0.999,43.4,93.4,구름빵 동생이랑 안 놀아 ,"글·그림: GIMC,김향수",한솔교육,2013,3~6세,4,대칭,False,12183
50,9788953584051,1586,0.993,43.7,93.4,구름빵 :욕심 바구니 ,"글·그림: GIMC,김향수",한솔교육,2012,3~6세,4,대칭,False,13012
51,9788949111636,1611,0.99,43.8,93.4,겁쟁이 빌리,앤터니 브라운 글·그림;김경미 옮김,비룡소,2006,3~6세,4,대칭,True,15201
52,9788959761838,1493,0.999,43.4,93.3,바다탐험대 옥토넛 :유령 산호초 마을 ,메오미 지음 ;고정아 옮김,문학수첩리틀북,2015,3~5세,4,대칭,True,7846
53,9788959980932,1610,0.99,43.8,93.3,나는 티라노사우루스다 ,미야니시 타츠야 글·그림 ;허경실 옮김,달리,2011,2~5세,4,대칭,False,12168
54,9788953584044,1540,0.993,43.6,93.2,구름빵 토닥토닥 말다툼 ,"글·그림: GIMC,김향수",한솔교육,2012,3~6세,4,대칭,False,11277
55,9788989863786,3490,0.895,48.4,93.2,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,3~7세,5,대칭,False,38144
56,9788953588196,1578,0.989,43.7,93.1,구름빵 꾸물꾸물 지각대장 ,"글·그림: GIMC,김향수",한솔교육,2013,3~6세,4,대칭,False,12619
57,9788970948225,1697,0.98,44.1,93.1,가방 안에 든 게 뭐야? ,김상근 글·그림,한림출판사,2015,2~5세,4,대칭,True,11646
58,9788953588202,1606,0.986,43.8,93.1,구름빵 과일 좋아! 채소 좋아! ,"글·그림: GIMC,김향수",한솔교육,2013,3~6세,3,더 큰 아이 쪽으로 넓음,False,12018
59,9788970949970,1464,0.996,43.3,93.1,딩동 거미 ,신성희 글·그림,한림출판사,2017,3~6세,4,대칭,True,11066
60,9788972599999,1405,1.0,43.0,93.0,무지개 물고기와 흰수염고래,마르쿠스 피스터 그림.글;지혜연 옮김,시공주니어,1999,3~6세,4,대칭,True,10467
61,9788959980949,1507,0.991,43.4,93.0,넌 정말 멋져 ,미야니시 타츠야 글·그림 ;허경실 옮김,달리,2011,3~6세,4,대칭,False,12269
62,9788901205427,2052,0.954,45.3,93.0,도토리 마을의 서점 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진주니어,2015,3~6세,5,더 어린 아이부터 봄,False,19958
63,9788952709851,1412,0.998,43.1,92.9,"용기를 내, 무지개 물고기!",마르쿠스 피스터 글·그림;송순섭 옮김,시공사,2001,3~6세,4,대칭,True,10556
64,9788970946900,1676,0.977,44.1,92.9,달님을 빨아 버린 우리 엄마 ,사토 와키코 글·그림 ;고향옥 옮김,한림출판사,2013,3~6세,5,더 어린 아이부터 봄,True,14838
65,9788972592976,1401,0.998,43.0,92.9,"날 좀 도와 줘, 무지개 물고기!",마르쿠스 피스터 그림.글;우미경 옮김,시공사,1996,3~6세,4,대칭,True,10169
66,9788991871625,1405,0.998,43.0,92.9,늑대다! ,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,2010,3~5세,4,대칭,True,9538
67,9788997728428,1787,0.969,44.4,92.9,곰돌이 팬티 =Polar bear's underwear ,지은이: 투페라 투페라 ;옮긴이: 김미대,북극곰,2014,2~5세,4,대칭,True,11415
68,9788936454951,2843,0.913,47.2,92.8,할머니의 여름휴가,안녕달,창비,2016,3~9세,3,더 큰 아이 쪽으로 넓음,True,38130
69,9791195140053,1424,0.995,43.1,92.8,구름빵 나도 자전거 탈래 ,"글·그림: GIMC,김향수",한솔수북,2013,3~6세,4,대칭,False,10896
70,9791158360337,1584,0.981,43.7,92.8,꽃에서 나온 코끼리 ,황K,책읽는곰,2016,3~6세,5,더 어린 아이부터 봄,True,14462
71,9788995640654,1387,0.997,42.9,92.8,치카치카 군단과 충치 왕국 ,글·그림: 이진경,상상박스,2011,3~6세,4,대칭,False,10666
72,9788952742490,1383,0.997,42.9,92.8,길 잃은 무지개 물고기,마르쿠스 피스터 글·그림;조경수 옮김,시공사,2005,3~6세,4,대칭,True,10910
73,9788901110479,1382,0.997,42.9,92.8,까만 크레파스와 괴물 소동 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진씽크빅,2010,3~6세,4,대칭,False,10262
74,9788911020003,1827,0.963,44.6,92.7,난 토마토 절대 안 먹어,로렌 차일드 글·그림;조은수 옮김,국민서관,2001,3~6세,5,더 어린 아이부터 봄,True,17352
75,9788949112626,1487,0.987,43.4,92.7,조금만 기다려 봐 ,케빈 헹크스 글·그림 ;문혜진 옮김,비룡소,2016,3~6세,4,대칭,False,12928
76,9791158360511,2320,0.932,46.0,92.6,비행기가 부웅부웅 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2017,3~6세,3,더 큰 아이 쪽으로 넓음,True,22235
77,9788970940069,1391,0.993,43.0,92.6,이슬이의 첫 심부름,쓰쓰이 요리코,한림출판사,1991,2~6세,4,대칭,True,11029
78,9788974999988,1577,0.977,43.7,92.6,감귤 기차 ,김지안 글·그림,JEI(재능교육),2016,2~6세,3,더 큰 아이 쪽으로 넓음,True,14061
79,9788949112657,1513,0.982,43.5,92.6,행복을 나르는 버스 ,맷 데 라 페냐 글 ;김경미 옮김,비룡소,2016,2~6세,3,더 큰 아이 쪽으로 넓음,False,15741
80,9788967494162,1322,0.997,42.7,92.5,된장찌개 ,글: 천미진 ;그림: 강은옥,키즈엠,2015,3~6세,4,대칭,False,11571
81,9788970940199,2183,0.938,45.6,92.5,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,3~7세,4,더 큰 아이 쪽으로 넓음,True,22787
82,9788932374116,1468,0.984,43.3,92.5,화가 나서 그랬어! ,레베카 패터슨 지음 ;김경연 옮김,현암사,2016,2~5세,4,대칭,True,10557
83,9788901128337,1665,0.968,44.0,92.4,도토리 마을의 모자 가게 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진씽크빅,2011,3~6세,5,더 어린 아이부터 봄,False,15469
84,9791158360061,2765,0.908,47.0,92.4,기차가 덜컹덜컹 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2015,3~6세,3,더 큰 아이 쪽으로 넓음,True,23910
85,9788958288169,1523,0.978,43.5,92.4,두더지의 고민 ,김상근 글·그림,사계절,2015,3~6세,4,대칭,True,16124
86,9788901217222,1500,0.977,43.4,92.3,숨바꼭질 ,글·그림: 앤서니 브라운 ;옮김: 공경희,웅진씽크빅,2017,3~6세,5,더 어린 아이부터 봄,False,13538
87,9791158362508,1320,0.992,42.7,92.3,으쌰으쌰 당근 :멜리 그림책 ,멜리,책읽는곰,2021,3~6세,3,더 큰 아이 쪽으로 넓음,True,10629
88,9791158362515,1891,0.948,44.8,92.2,케이크가 커졌어요! ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2021,3~6세,5,더 어린 아이부터 봄,True,19103
89,9788953527058,2220,0.928,45.7,92.2,구름빵,글·그림: 백희나;빛그림: 김향수,한솔교육,2006,3~6세,3,더 큰 아이 쪽으로 넓음,False,20651
90,9791165731380,1409,0.982,43.0,92.1,문어 팬티 ,글: 수지 시니어 ;옮김: 한미숙,천개의바람,2021,3~6세,4,대칭,True,11120
91,9788955823240,2019,0.937,45.2,92.0,아빠는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2015,3~7세,4,더 큰 아이 쪽으로 넓음,True,23378
92,9788993242225,1215,0.997,42.2,92.0,칫솔맨 도와줘요! ,정희재 글 ;김향수 빛그림,책읽는곰,2010,3~6세,4,대칭,True,8801
93,9788964961919,1663,0.959,44.0,92.0,수박씨를 삼켰어! ,그렉 피졸리 글·그림 ;김경연 옮김,토토북,2014,2~5세,3,더 큰 아이 쪽으로 넓음,True,11650
94,9788959980956,1241,0.994,42.3,92.0,영원히 널 사랑할 거란다 ,미야니시 타츠야 글·그림 ;허경실 옮김,달리,2011,3~6세,4,대칭,False,10054
95,9788901217000,1255,0.993,42.4,92.0,채소 학교와 파란 머리 토마토 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진씽크빅,2017,3~6세,4,대칭,False,10134
96,9788959762125,1234,0.994,42.3,92.0,바다탐험대 옥토넛 :너무 큰 금붕어 ,메오미 지음 ;고정아 옮김,문학수첩리틀북,2017,3~5세,4,대칭,True,5491
97,9788901229843,1190,0.999,42.0,92.0,채소 학교와 더벅머리 옥수수 ,글·그림: 나카야 미와 ;옮김: 강방화,웅진씽크빅,2019,2~6세,4,대칭,False,10048
98,9788953584068,1330,0.985,42.7,92.0,구름빵 :내 맘대로 주인공 ,"글·그림: GIMC,김향수",한솔교육,2012,3~6세,4,대칭,False,10506
99,9788952784834,1272,0.99,42.4,92.0,무지개 물고기와 특별한 친구 ,마르쿠스 피스터 그림·글 ;김영진 옮김,시공사,2017,3~6세,4,대칭,True,9215
100,9788992505529,1174,1.0,42.0,91.9,숲 속 사진관 ,이시원 글·그림,고래뱃속,2015,2~6세,4,대칭,True,9003
