rank,isbn13,6세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
52,9788955825572,3513,0.894,41.7,86.4,걱정이 너무 많아 ,김영진 글·그림,길벗어린이,2020,3~7세,6,더 어린 아이부터 봄,False,16836
53,9788955825459,2693,0.939,39.3,86.3,야구장 가는 날 ,김영진 글·그림,길벗어린이,2020,4~7세,6,대칭,False,13684
54,9788925550633,4529,0.848,43.9,86.3,오싹오싹 당근 ,애런 레이놀즈 글 ;홍연미 옮김,알에이치코리아,2013,3~7세,5,대칭,False,23209
55,9788901033518,4935,0.832,44.6,86.2,돼지책,글·그림: 앤서니 브라운;옮긴이: 허은미,웅진씽크빅,2006,3~7세,7,더 어린 아이부터 봄,False,32016
56,9791158364083,3154,0.908,40.7,86.1,오싹오싹 편의점 :김영진 그림책 ,지은이: 김영진,책읽는곰,2023,4~7세,6,더 어린 아이부터 봄,True,15238
57,9788943302245,2443,0.948,38.5,85.9,늑대가 들려주는 아기돼지 삼형제 이야기 ,존 셰스카 글 ;황의방 옮김,보림출판사,2008,4~9세,7,더 어린 아이부터 봄,True,15350
58,9791158360276,6386,0.78,46.9,85.9,꽁꽁꽁 ,윤정주 글·그림,책읽는곰,2016,3~7세,5,대칭,True,33898
59,9791165734091,2270,0.959,37.8,85.8,사자마트 ,김유 글 ;소복이 그림,천개의바람,2023,4~8세,6,대칭,True,13181
60,9788986621136,4720,0.829,44.2,85.7,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2003,3~8세,7,더 어린 아이부터 봄,True,34957
61,9788936446086,1933,0.979,36.4,85.4,100원이 작다고? :돈의 가치를 배우는 경제 이야기 ,강민경 글 ;서현 그림,창비,2010,4~8세,6,대칭,False,11675
62,9788936455736,2490,0.933,38.7,85.3,눈아이 :안녕달 그림책 ,지은이: 안녕달,창비,2021,3~8세,5,대칭,True,15492
63,9791158732417,1741,0.994,35.5,85.2,엉뚱한 문방구 ,글·그림: 간장,제제의숲,2022,4~8세,6,대칭,True,9296
64,9791158361365,5164,0.803,45.0,85.2,나는 개다 ,백희나,책읽는곰,2019,3~7세,4,더 큰 아이 쪽으로 넓음,True,30367
65,9788965913337,1778,0.985,35.7,85.0,(맨 처음 우리나라) 고조선 ,이현 글 ;이광익 그림,휴먼어린이,2017,4~8세,6,대칭,False,10541
66,9788955823240,4352,0.823,43.5,84.7,아빠는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2015,3~7세,4,더 큰 아이 쪽으로 넓음,True,23378
67,9788955823066,4389,0.821,43.6,84.7,엄마는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2014,3~7세,5,대칭,True,21761
68,9788964964767,3443,0.86,41.5,84.5,오싹오싹 크레용! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2022,4~7세,5,대칭,True,17401
69,9791160943061,3797,0.842,42.3,84.4,메리 :안녕달 그림책 ,글·그림: 안녕달,사계절,2017,3~8세,2,더 큰 아이 쪽으로 넓음,True,23467
70,9788962229806,2703,0.9,39.4,84.4,완벽한 아이 팔아요 ,미카엘 에스코피에 글 ;박선주 옮김,길벗스쿨,2017,3~7세,6,더 어린 아이부터 봄,True,14200
71,9788936455484,5455,0.775,45.5,84.3,당근 유치원 ,지은이: 안녕달,창비,2020,3~7세,4,더 큰 아이 쪽으로 넓음,True,29796
72,9791158360092,3745,0.841,42.2,84.3,(이상한) 분실물 보관소 ,김영진 글·그림,책읽는곰,2015,3~7세,6,더 어린 아이부터 봄,True,18256
73,9788901245324,2557,0.907,38.9,84.2,내 멋대로 슈크림빵 :김지안 그림책 ,글·그림: 김지안,웅진씽크빅,2020,4~7세,6,더 어린 아이부터 봄,False,12606
74,9791193022122,1834,0.964,36.0,84.2,호랭면 :김지안 그림책 ,지은이: 김지안,M창비(미디어창비),2023,4~7세,6,대칭,True,9550
75,9791190077439,3350,0.857,41.3,84.1,할머니의 용궁 여행 ,권민조 글·그림,천개의바람,2020,3~7세,5,대칭,True,17688
76,9788936455255,1853,0.96,36.1,84.1,꽃을 선물할게 ,글·그림: 강경수,창비,2018,4~9세,9,더 어린 아이부터 봄,True,12149
77,9788997367870,1511,0.995,34.3,84.1,스마트폰에 갇혔어! :더 넓은 세상을 보는 방법에 대한 이야기 ,엘리센다 로카 글 ;김정하 옮김,노란상상,2017,5~7세,6,대칭,True,4920
78,9791158364120,3390,0.854,41.4,84.0,꽁꽁꽁 캠핑 :윤정주 그림책 ,윤정주,책읽는곰,2023,3~7세,6,더 어린 아이부터 봄,True,16161
79,9791156130796,4036,0.823,42.9,84.0,불만이 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2016,5~10세,9,더 어린 아이부터 봄,True,33011
80,9788966350643,3519,0.847,41.7,84.0,실수 왕 도시오 ,이와이 도시오 글·그림 ;김숙 옮김,북뱅크,2017,3~7세,6,더 어린 아이부터 봄,True,15264
81,9788955825299,2529,0.903,38.8,83.9,새 차 사는 날 ,김영진 글·그림,길벗어린이,2019,3~7세,6,더 어린 아이부터 봄,False,12837
82,9788956187372,4731,0.79,44.3,83.8,고구마구마 ,지은이: 사이다,반달,2017,3~8세,4,더 큰 아이 쪽으로 넓음,True,28901
83,9788992351638,2074,0.934,37.1,83.7,불곰에게 잡혀간 우리 아빠 ,글: 허은미 ;그림: 김진화,여유당,2018,4~7세,6,대칭,False,11348
84,9791165735043,2102,0.931,37.2,83.7,개욕탕 ,김유 글 ;소복이 그림,천개의바람,2024,4~7세,6,대칭,True,10447
85,9788949110073,4197,0.809,43.2,83.7,지각대장 존 ,존 버닝햄 글·그림 ;박상희 옮김,비룡소,2006,3~7세,7,더 어린 아이부터 봄,True,22604
86,9788965913344,1640,0.971,35.0,83.6,(따로 또 같이) 삼국 탄생 ,이현 글 ;권문희 그림,휴먼어린이,2017,4~8세,9,더 어린 아이부터 봄,False,9644
87,9791158362249,4365,0.799,43.6,83.5,"용기를 내, 비닐장갑! :유설화 그림책 ",유설화,책읽는곰,2021,3~7세,5,대칭,True,22133
88,9788949101903,2781,0.876,39.6,83.4,사소한 소원만 들어주는 두꺼비 :전금자 그림책 ,지은이: 전금자,비룡소,2017,3~7세,6,더 어린 아이부터 봄,False,14021
89,9791160947335,2467,0.893,38.6,83.2,호라이 호라이 ,글·그림: 서현,사계절출판사,2021,3~7세,6,더 어린 아이부터 봄,True,12015
90,9788970941981,2125,0.919,37.3,83.2,고민 식당 ,이주희 글·그림,한림출판사,2019,4~7세,6,대칭,True,11240
91,9788930202435,1961,0.933,36.6,83.2,Why? 공룡 ,글: 이항선 ;만화: 송회석,예림당,2011,5~9세,7,대칭,False,11917
92,9791165732257,2872,0.866,39.9,83.2,마음버스 ,글: 김유 ;그림: 소복이,천개의바람,2022,3~7세,6,더 어린 아이부터 봄,True,15057
93,9788949110479,3915,0.811,42.6,83.1,종이 봉지 공주,로버트 먼치,비룡소,1998,4~9세,9,더 어린 아이부터 봄,True,31847
94,9791158360351,4272,0.794,43.4,83.1,으리으리한 개집 ,유설화 글·그림,책읽는곰,2017,3~7세,5,대칭,True,21540
95,9791158363499,3863,0.811,42.5,83.0,꽁꽁꽁 아이스크림 :윤정주 그림책 ,윤정주,책읽는곰,2022,3~7세,5,대칭,True,18802
96,9791160940046,3294,0.837,41.1,82.9,두더지의 소원 :김상근 그림책 ,글·그림: 김상근,사계절,2017,3~7세,4,더 큰 아이 쪽으로 넓음,True,18456
97,9788993242300,2791,0.866,39.7,82.9,푸루와 마법 가루 :배현주 그림책 ,배현주,책읽는곰,2026,3~8세,5,대칭,True,16500
98,9788949110851,2511,0.883,38.7,82.9,100만 번 산 고양이,사노 요코 글·그림;김난주 옮김,비룡소,2002,3~7세,1,더 큰 아이 쪽으로 넓음,True,14929
99,9788911031023,3231,0.837,40.9,82.8,인절미 시집가는 날 ,김아인 글·그림,국민서관,2013,3~7세,5,대칭,True,14831
100,9791158362270,3236,0.836,40.9,82.7,엄마의 이상한 출근길 :김영진 그림책 ,지은이: 김영진,책읽는곰,2021,3~7세,6,더 어린 아이부터 봄,True,16105
